,property_type,price,room_type,accommodates,wifi,parking,elevator,laundry,pool,bar,restaurant,gym,media_entertainment,air_conditioning,country
365,Hotel,1467.0,room,3,1,1,0,0,0,0,1,0,1,1,India
366,Hotel,945.0,room,2,0,0,0,0,0,0,1,0,0,0,India
367,Hotel,2362.0,room,3,1,1,1,0,0,0,0,0,1,1,India
368,Hotel,1667.0,room,4,0,0,0,0,0,0,1,0,1,1,India
369,House,800.0,room,4,0,0,0,0,0,0,0,0,0,1,India
370,Hotel,872.0,room,4,1,0,0,0,0,0,1,0,0,0,India
371,Hotel,3328.0,room,4,0,0,0,0,0,1,1,0,1,0,India
372,Hotel,445.0,room,2,0,1,0,0,0,0,0,0,1,0,India
373,Hotel,667.0,room,4,0,1,0,0,0,0,0,0,0,1,India
374,Hotel,867.0,room,4,1,1,0,0,0,0,1,0,1,1,India
375,Hotel,2393.0,room,3,1,1,0,0,0,0,1,0,0,1,India
376,Hotel,662.0,room,2,0,0,0,0,0,0,0,0,0,0,India
377,Resort,1334.0,room,4,0,0,0,0,0,0,0,0,1,1,India
378,Hotel,1778.0,room,1,0,0,0,0,0,0,0,0,0,0,India
379,House,667.0,room,4,0,0,0,0,0,0,0,0,0,0,India
380,Apartment,5067.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,India
381,Homestay,567.0,room,3,0,0,0,0,0,0,1,0,0,0,India
382,Hotel,986.0,entire_home,4,1,1,0,0,0,1,1,0,1,1,India
383,Hotel,4033.0,room,4,0,0,0,0,1,0,1,0,0,0,India
384,Hotel,1417.0,room,2,1,0,0,0,0,0,0,0,0,1,India
385,Hotel,3812.0,room,4,1,1,0,0,0,0,1,0,0,0,India
386,Hotel,3425.0,room,4,1,1,1,0,0,0,1,0,1,1,India
387,Resort,8832.0,entire_home,4,1,0,0,0,1,1,1,1,0,0,India
388,Hotel,3332.0,room,4,1,1,1,0,0,0,0,0,0,1,India
389,Lodge,3556.0,room,2,1,0,0,0,0,0,1,0,0,1,India
390,Hotel,898.0,room,4,0,1,0,0,0,0,1,0,1,1,India
391,Apartment,378.0,entire_home,3,1,0,0,0,0,0,1,0,1,0,India
392,Resort,1600.0,room,3,0,1,1,0,0,0,1,0,0,1,India
393,House,3400.0,room,4,1,0,0,0,0,0,1,0,1,0,India
394,Hotel,1023.0,room,4,1,1,1,0,0,1,1,0,1,1,India
395,Hotel,5485.0,room,4,0,0,0,0,0,0,0,0,0,1,India
396,Resort,3556.0,room,4,0,0,0,0,0,0,1,0,1,0,India
397,House,1417.0,room,2,1,0,0,0,0,0,0,0,0,1,India
398,Hotel,700.0,room,3,0,1,0,0,0,0,0,0,0,1,India
399,Hotel,1778.0,room,4,0,0,0,0,0,0,1,0,1,0,India
400,Hotel,445.0,room,4,0,1,0,0,0,0,0,0,1,1,India
401,Hotel,1889.0,room,1,0,0,0,0,0,0,0,0,0,0,India
402,Hotel,2778.0,room,3,0,1,1,0,0,0,1,0,0,0,India
403,Hotel,545.0,room,4,1,0,0,0,0,0,0,0,0,1,India
404,Hotel,889.0,room,3,0,1,0,0,0,0,0,0,0,1,India
405,Hotel,1000.0,room,4,0,1,0,0,0,0,1,0,0,1,India
406,Hotel,2362.0,room,2,1,0,0,0,0,0,1,0,0,1,India
407,Hotel,1778.0,room,3,0,0,0,0,0,0,1,0,1,1,India
408,Hotel,2000.0,room,4,1,1,0,0,0,0,1,0,0,1,India
409,Hotel,2298.0,room,3,1,1,0,0,0,0,1,0,1,1,India
410,Hotel,3778.0,room,2,1,0,0,0,0,0,1,0,0,1,India
411,Hotel,4379.0,room,3,1,0,0,0,0,0,1,0,1,0,India
412,Hotel,3500.0,room,3,1,1,0,0,0,0,1,0,1,1,India
413,Apartment,4445.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,India
414,Hotel,8889.0,entire_home,2,1,0,0,0,0,0,0,0,0,1,India
415,Hotel,2362.0,room,2,1,0,0,0,0,0,1,0,0,1,India
416,Hotel,2640.0,room,4,1,0,0,0,0,0,1,0,0,0,India
417,House,1629.0,room,4,1,1,0,0,0,0,0,0,1,1,India
418,Hotel,1067.0,room,4,1,1,1,0,0,0,1,0,1,0,India
419,Homestay,662.0,room,3,0,0,0,0,0,0,1,0,0,1,India
420,Hotel,1417.0,room,2,1,0,0,0,0,0,0,0,0,1,India
421,House,1417.0,room,2,1,0,0,0,0,0,0,0,0,1,India
422,Hotel,1667.0,entire_home,4,0,1,1,0,0,1,0,0,0,1,India
423,Hotel,1667.0,room,4,0,0,0,0,0,0,1,0,1,1,India
424,Hotel,1500.0,entire_home,4,1,1,0,0,0,0,1,0,1,0,India
425,Hotel,1334.0,room,2,0,0,0,0,0,0,0,0,0,1,India
426,Hotel,1067.0,room,2,0,0,0,0,0,0,0,0,0,0,India
427,Hotel,4113.0,room,4,1,1,0,0,0,1,0,0,1,1,India
428,House,778.0,room,4,0,0,0,0,0,0,0,0,1,1,India
429,Resort,3334.0,room,3,1,1,1,0,1,1,0,1,0,0,India
430,Hotel,945.0,room,3,0,1,0,0,0,0,1,0,0,0,India
431,Hotel,2000.0,room,4,1,1,0,0,0,0,1,0,1,1,India
432,Hotel,1889.0,room,2,0,0,0,0,0,0,0,0,0,1,India
433,Hotel,3778.0,room,2,1,0,0,0,0,0,1,0,0,1,India
434,House,834.0,room,2,1,0,0,0,0,0,0,0,0,0,India
435,Hotel,2223.0,room,4,1,0,0,0,0,0,1,0,0,0,India
436,Apartment,1889.0,room,2,1,1,1,0,0,0,1,0,0,1,India
437,Apartment,103889.0,room,2,1,0,0,0,0,0,0,0,0,1,India
438,Hotel,3780.0,room,4,1,1,1,0,0,0,0,0,0,0,India
439,Hotel,8889.0,entire_home,2,1,0,0,0,0,0,0,0,0,1,India
440,Hotel,4228.0,room,3,1,1,0,0,0,0,1,0,0,1,India
441,Hotel,889.0,room,2,0,0,0,0,0,0,0,0,1,1,India
442,Hotel,356.0,room,2,1,1,0,0,0,0,1,0,0,1,India
443,Apartment,5556.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,India
444,Hotel,2556.0,room,3,0,0,0,0,0,0,1,0,1,1,India
445,Hotel,2778.0,room,3,1,0,0,0,0,0,1,0,0,0,India
446,Apartment,10389.0,room,2,1,0,0,0,0,0,0,0,0,1,India
447,House,2740.0,room,3,1,0,0,0,0,0,1,0,1,1,India
448,Apartment,3500.0,room,4,1,1,1,0,0,0,0,0,1,1,India
449,Hotel,1112.0,room,3,0,0,0,0,0,0,0,0,0,1,India
450,Hotel,1689.0,room,4,0,0,0,0,0,0,0,0,0,1,India
451,Hotel,1000.0,room,4,1,1,0,0,0,0,1,0,1,1,India
452,Hotel,2250.0,room,4,1,1,0,0,0,0,1,0,1,1,India
453,Hotel,3889.0,room,2,1,1,1,0,0,0,1,1,0,1,India
454,Lodge,889.0,room,2,0,1,0,0,0,0,0,0,0,1,India
455,Hotel,2663.0,room,3,1,0,0,0,0,0,1,0,1,0,India
456,House,934.0,room,4,0,1,0,0,0,0,0,0,0,1,India
457,Hotel,2362.0,room,3,0,0,0,0,0,0,1,0,1,1,India
458,Hotel,1888.0,room,3,1,0,1,0,0,0,0,0,0,1,India
459,Hotel,2500.0,room,4,1,1,0,0,0,0,1,0,0,1,India
460,Hotel,378.0,room,4,0,0,0,0,0,0,0,0,0,1,India
461,Hotel,14056.0,room,4,1,1,0,0,0,0,1,1,0,1,India
462,Hotel,1700.0,room,3,1,0,0,0,0,0,1,0,1,1,India
463,Homestay,1056.0,room,3,1,0,0,0,0,0,1,0,1,1,India
464,Hotel,907.0,room,2,0,0,1,0,0,0,0,0,1,1,India
465,Hotel,3916.0,room,3,0,0,0,0,1,0,1,1,1,0,India
466,Hotel,545.0,room,4,0,1,0,0,0,0,1,0,0,1,India
467,House,778.0,room,4,1,0,0,0,0,0,0,0,0,1,India
468,Hotel,1729.0,room,4,0,0,0,0,0,0,1,0,1,1,India
469,Resort,2904.0,room,4,0,0,0,0,0,0,1,0,1,0,India
470,Hotel,1685.0,room,2,1,1,0,0,0,0,0,0,1,1,India
471,Hotel,2166.0,room,4,1,0,0,0,0,0,0,0,0,0,India
472,Hotel,2249.0,room,3,1,0,0,0,0,0,1,0,0,0,India
473,Hotel,2478.0,room,4,1,1,1,1,0,1,1,0,1,1,India
474,House,945.0,room,2,0,0,0,0,0,0,1,0,1,0,India
475,Hotel,1039.0,room,4,0,0,1,0,0,0,0,0,0,1,India
476,Hotel,500.0,room,2,0,1,0,0,0,0,0,0,0,1,India
477,Hotel,1667.0,room,3,0,0,0,0,0,0,1,0,1,0,India
478,Hotel,3839.0,room,3,1,0,0,0,0,0,1,0,1,0,India
479,House,650.0,room,4,1,0,0,0,0,0,1,1,1,1,India
480,Hotel,3606.0,room,4,0,0,0,0,0,0,1,0,1,0,India
481,Hotel,778.0,room,3,1,0,1,0,0,0,0,0,0,1,India
482,Hotel,1450.0,room,4,0,1,1,0,0,0,0,0,0,1,India
483,Lodge,556.0,room,4,0,1,0,0,0,0,0,0,0,1,India
484,Hotel,378.0,room,2,0,0,0,0,0,0,1,0,0,1,India
485,Hotel,1090.0,room,2,0,0,0,0,0,0,0,0,1,1,India
486,Hotel,1144.0,room,4,0,1,0,0,0,0,0,0,0,1,India
487,House,667.0,room,4,0,0,0,0,0,0,0,0,0,1,India
488,Hotel,1327.0,room,2,1,1,1,0,0,0,1,0,0,1,India
489,House,709.0,room,4,1,1,1,0,0,0,1,0,0,1,India
490,Hotel,1160.0,room,4,0,0,0,0,0,1,1,0,0,1,India
491,Hotel,4445.0,room,4,1,1,0,0,0,0,1,0,0,1,India
492,Hotel,1950.0,room,3,1,1,0,0,0,0,1,1,0,1,India
493,Hotel,1067.0,room,4,0,1,0,0,0,0,0,0,0,1,India
494,Hotel,3300.0,room,3,0,0,0,0,0,0,1,0,1,1,India
495,Hotel,1520.0,room,4,1,1,1,0,0,1,0,0,1,1,India
496,Hotel,550.0,room,4,0,1,0,0,0,0,1,0,1,1,India
497,Hotel,1383.0,room,4,1,1,1,0,0,0,0,0,0,1,India
498,Hotel,1026.0,room,2,0,0,0,0,0,0,1,0,1,1,India
499,House,556.0,room,4,0,0,0,0,0,0,1,0,1,0,India
500,Hotel,1200.0,entire_home,5,0,0,0,0,0,0,0,0,0,1,India
501,Hotel,4000.0,room,4,1,0,0,0,0,0,1,0,1,0,India
502,Hotel,1067.0,room,3,1,1,1,0,0,0,0,0,0,1,India
503,Hotel,2075.0,room,2,1,1,1,0,0,1,1,1,1,1,India
504,Homestay,1417.0,room,2,0,0,0,0,0,0,0,0,1,1,India
505,Hotel,3359.0,room,4,1,0,0,0,0,0,1,0,1,1,India
506,Resort,2223.0,entire_home,3,0,0,0,0,0,0,1,0,1,1,India
507,House,2000.0,room,4,1,0,0,0,0,0,1,0,1,1,India
508,Resort,2343.0,room,3,1,0,0,0,1,0,1,0,1,0,India
509,Homestay,1778.0,room,1,1,0,0,0,0,0,1,0,1,1,India
510,Hotel,13334.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,India
511,Hotel,1334.0,room,4,1,0,0,0,0,0,0,0,1,1,India
512,Hotel,1290.0,room,2,1,1,0,0,0,0,0,0,0,1,India
513,House,1067.0,room,2,0,0,0,0,0,0,0,0,1,1,India
514,House,719.0,room,4,0,0,0,0,0,0,1,0,1,1,India
515,Hotel,1245.0,entire_home,4,1,0,1,0,0,0,1,0,1,1,India
516,Hotel,2558.0,room,3,1,0,0,0,0,0,1,0,1,1,India
517,Hotel,834.0,room,3,1,1,0,0,0,0,1,0,0,1,India
518,House,623.0,room,4,0,0,0,0,0,0,0,0,1,1,India
519,Hotel,584.0,room,4,0,0,0,0,0,0,0,0,1,1,India
520,Hotel,2667.0,room,3,0,0,0,0,0,0,1,0,1,0,India
521,Hotel,1666.0,room,3,0,0,0,0,0,0,0,0,1,0,India
522,Resort,10017.0,room,3,0,0,0,0,0,0,1,0,1,1,India
523,Hotel,1029.0,room,4,1,1,1,0,0,0,1,0,0,1,India
524,Hotel,3334.0,room,4,0,0,0,0,0,0,1,0,1,1,India
525,Hotel,945.0,room,4,1,1,0,0,0,0,0,0,0,0,India
526,Hotel,1584.0,room,4,1,1,0,0,0,0,0,0,0,1,India
527,Hotel,200.0,entire_home,3,1,1,0,0,0,0,0,0,0,1,India
528,Hotel,1950.0,room,2,1,0,1,0,0,1,1,0,1,1,India
529,Hotel,623.0,room,2,0,0,0,0,0,0,0,0,1,1,India
530,Hotel,909.0,entire_home,4,0,1,0,0,0,0,0,0,0,1,India
531,Hotel,5472.0,room,3,0,0,0,0,0,0,1,0,1,1,India
532,Hotel,3334.0,entire_home,4,1,1,0,0,1,0,1,0,0,1,India
533,Hotel,1452.0,room,4,0,0,0,0,0,0,0,0,1,0,India
534,Hotel,1267.0,room,4,1,0,0,0,0,0,1,0,0,1,India
535,Hotel,350.0,room,3,0,0,0,0,0,0,0,0,0,1,India
536,Hotel,2774.0,room,4,0,0,0,0,0,0,1,0,1,1,India
537,Hotel,36000.0,entire_home,9,0,1,0,0,0,0,0,0,0,0,India
538,Hotel,150.0,entire_home,3,0,1,0,0,0,0,0,0,0,1,India
539,Hotel,914.0,room,3,1,0,0,0,0,0,0,0,1,1,India
540,House,350.0,room,2,1,0,0,0,0,0,1,0,1,1,India
541,Hotel,889.0,room,4,1,1,1,0,0,0,0,0,0,1,India
542,Hotel,1000.0,room,4,1,0,0,0,0,0,1,0,1,0,India
543,Hotel,1889.0,room,4,0,1,0,0,0,0,0,0,0,0,India
544,Hotel,1250.0,room,4,0,1,0,0,0,0,0,0,0,1,India
545,Hotel,584.0,room,4,1,0,0,0,0,0,1,0,0,1,India
546,Lodge,500.0,room,2,0,1,0,0,0,0,0,0,0,1,India
547,Lodge,623.0,room,2,1,1,0,0,0,0,0,0,0,1,India
548,House,667.0,room,4,1,0,0,0,0,0,0,0,0,1,India
549,Hotel,2083.0,room,3,0,1,1,0,0,1,1,0,0,1,India
550,House,473.0,room,4,0,0,0,0,0,0,0,0,0,0,India
551,Hotel,1270.0,room,2,1,0,0,0,0,0,1,0,1,1,India
552,Hotel,1500.0,room,4,1,1,0,0,0,0,0,0,1,1,India
553,House,534.0,room,4,1,0,0,0,0,0,1,0,0,1,India
554,House,712.0,room,4,1,1,0,0,0,0,1,0,0,1,India
555,Hotel,8043.0,room,4,0,1,0,0,0,1,1,0,1,0,India
556,Hotel,1575.0,room,2,0,0,0,0,0,0,1,0,1,1,India
557,Hotel,1854.0,room,4,0,0,0,0,0,0,0,0,1,1,India
558,Hotel,724.0,room,4,0,1,0,0,0,0,0,0,0,1,India
559,House,423.0,room,4,0,0,0,0,0,0,0,0,0,0,India
560,House,712.0,room,4,0,0,0,0,0,0,0,0,1,1,India
561,Hotel,1482.0,room,2,1,0,0,0,0,0,1,0,0,1,India
562,Hotel,1850.0,room,3,0,0,0,0,0,0,1,0,1,1,India
563,Hotel,2568.0,room,3,1,0,0,0,0,0,1,0,1,1,India
564,Hotel,3000.0,room,3,0,1,0,1,0,1,1,0,1,0,India
565,Hotel,2020.0,room,4,1,1,1,0,0,1,1,0,0,1,India
566,Hotel,1856.0,room,4,1,0,0,0,0,0,1,0,1,1,India
567,Homestay,473.0,room,3,1,0,0,0,0,0,1,0,1,0,India
568,Lodge,867.0,room,4,0,0,1,0,0,0,0,0,1,1,India
569,Hotel,1067.0,room,4,1,1,0,0,0,0,0,1,1,1,India
570,Hotel,2313.0,room,3,1,1,1,0,0,0,1,1,1,0,India
571,Hotel,550.0,room,4,0,1,0,0,0,0,0,0,1,1,India
572,Hotel,1775.0,room,4,1,1,0,0,0,0,0,0,1,1,India
573,Hotel,3112.0,room,3,1,0,0,0,1,1,1,0,0,0,India
574,Hotel,1285.0,room,3,1,1,0,0,0,0,0,0,1,1,India
575,Hotel,1889.0,room,3,0,0,0,0,0,0,1,0,1,1,India
576,Hotel,1042.0,room,3,0,0,0,0,0,0,1,0,1,0,India
577,Hotel,2037.0,room,2,0,1,1,0,0,0,1,0,0,1,India
578,Hotel,1994.0,room,2,0,0,0,0,0,1,0,0,0,1,India
579,Homestay,1512.0,room,3,1,1,1,0,0,0,1,0,1,0,India
580,Homestay,3306.0,room,4,1,0,0,0,0,0,1,0,1,1,India
581,Hotel,389.0,room,2,1,1,0,0,0,0,0,0,1,1,India
582,Hotel,1899.0,room,3,0,0,0,0,0,0,1,0,1,0,India
583,Hotel,2365.0,room,3,0,0,0,0,0,0,1,0,0,1,India
584,Homestay,1889.0,room,3,0,0,0,0,0,0,1,0,1,1,India
585,Resort,2778.0,room,4,0,0,0,0,0,0,1,0,1,1,India
586,Hotel,6934.0,room,4,0,0,0,0,0,0,1,0,1,1,India
587,Hotel,800.0,room,4,0,0,0,0,0,0,0,0,1,1,India
588,House,9445.0,room,2,0,0,0,0,0,0,1,0,0,1,India
589,Hotel,600.0,room,4,0,0,0,0,0,0,0,0,1,1,India
590,Resort,2078.0,room,3,1,0,0,0,0,0,1,0,1,1,India
591,Hotel,1560.0,room,2,0,0,0,0,0,0,1,0,1,1,India
592,Hotel,1500.0,room,4,0,1,0,0,0,0,0,0,1,1,India
593,Apartment,1000.0,entire_home,4,0,0,0,0,0,0,1,0,0,0,India
594,House,288.0,room,3,0,0,0,0,0,0,0,0,0,1,India
595,House,578.0,room,4,1,0,0,0,0,0,0,0,1,0,India
596,Hotel,445.0,room,2,0,1,0,0,0,0,0,0,1,1,India
597,Lodge,889.0,room,4,0,0,0,0,0,0,0,0,0,1,India
598,House,473.0,room,1,1,0,0,0,0,0,1,0,1,0,India
599,Resort,2070.0,room,4,0,0,0,0,0,0,0,0,1,1,India
600,Hotel,3000.0,entire_home,3,0,0,0,0,0,0,0,0,1,0,India
601,Lodge,334.0,room,2,0,1,0,0,0,0,0,0,0,0,India
602,House,334.0,room,2,0,1,0,0,0,0,0,0,0,1,India
603,House,567.0,room,4,0,1,0,0,0,0,0,0,1,0,India
604,Resort,3889.0,room,4,0,0,0,0,1,0,1,0,1,1,India
605,Hotel,1734.0,room,4,1,1,0,0,0,0,0,0,0,0,India
606,House,889.0,room,2,1,0,0,0,0,0,1,0,1,1,India
607,Hotel,1794.0,room,3,0,0,0,0,0,0,1,0,1,1,India
608,Hotel,3124.0,room,3,0,0,0,0,0,0,1,0,1,1,India
609,Hotel,1472.0,room,2,0,0,0,0,0,0,0,0,1,1,India
610,House,662.0,room,3,1,0,0,0,0,0,1,0,0,1,India
611,Hotel,1875.0,room,2,1,0,0,0,0,0,1,0,0,1,India
612,Hotel,2667.0,room,4,0,0,0,0,0,0,0,0,1,0,India
613,Hotel,740.0,room,4,1,1,0,0,0,0,1,0,0,1,India
614,Hotel,1793.0,room,3,1,1,1,0,0,0,1,0,0,1,India
615,Homestay,1417.0,room,3,1,0,0,0,0,0,1,0,1,1,India
616,Hotel,567.0,room,4,0,1,1,0,0,0,1,0,1,1,India
617,Hotel,1687.0,room,2,0,0,0,0,0,0,0,0,1,1,India
618,Hotel,1087.0,room,3,0,0,0,0,0,0,0,0,1,1,India
619,Hotel,1267.0,room,4,1,0,0,0,0,0,0,0,1,1,India
620,Hotel,772.0,room,4,0,1,0,0,0,0,0,0,0,1,India
621,Hotel,3399.0,room,3,1,0,0,0,0,0,1,0,0,0,India
622,Hotel,845.0,room,2,0,1,0,0,0,0,1,0,1,1,India
623,Hotel,1539.0,room,2,1,1,1,0,0,0,1,0,0,1,India
624,Hotel,1540.0,entire_home,4,0,1,0,0,0,0,0,0,0,1,India
625,Hotel,3828.0,entire_home,2,1,1,1,0,1,1,1,1,0,1,India
626,Hotel,1250.0,room,4,0,1,0,0,0,0,0,0,1,1,India
627,Hotel,2267.0,room,4,1,1,0,0,0,0,0,1,0,1,India
628,House,267.0,room,2,0,0,0,0,0,0,0,0,0,0,India
629,House,534.0,room,4,1,1,0,0,0,0,0,0,0,1,India
630,House,389.0,room,2,1,0,0,0,0,0,0,0,0,1,India
631,Hotel,2106.0,room,3,1,0,0,0,0,0,1,0,1,1,India
632,Hotel,1667.0,room,4,0,0,0,0,0,0,0,0,0,1,India
633,Hotel,600.0,room,4,0,1,1,0,0,0,0,0,0,1,India
634,Hotel,2312.0,room,4,0,1,0,0,0,0,1,0,1,1,India
635,Hotel,300.0,room,2,0,1,0,0,0,0,0,0,0,1,India
636,Hotel,1180.0,room,2,0,0,0,0,0,0,0,0,0,1,India
637,Hotel,693.0,room,4,1,1,0,0,0,0,1,0,1,1,India
638,Hotel,2657.0,room,3,1,0,0,0,0,1,1,0,0,1,India
639,Hotel,1467.0,room,2,1,1,0,0,0,0,1,0,0,1,India
640,House,976.0,room,2,1,0,0,0,0,0,1,0,1,1,India
641,Hotel,389.0,room,4,0,0,0,0,0,0,1,0,0,1,India
642,Hotel,723.0,room,2,0,0,0,0,0,0,0,0,1,1,India
643,Hotel,4807.0,entire_home,4,0,0,0,0,0,0,1,0,1,1,India
644,Hotel,1667.0,room,3,1,1,0,0,0,0,1,0,0,1,India
645,Hotel,1367.0,room,4,1,1,0,0,0,0,0,0,0,1,India
646,Lodge,6500.0,room,4,0,0,0,0,1,0,0,0,0,0,India
647,Hotel,2375.0,room,3,0,0,0,0,0,0,1,0,1,1,India
648,Hotel,700.0,room,2,1,0,1,0,0,0,0,0,0,1,India
649,Hotel,1055.0,room,2,1,0,0,0,0,0,1,0,1,1,India
650,Resort,4650.0,entire_home,4,0,0,0,0,0,0,1,0,1,0,India
651,Hotel,679.0,room,2,1,1,0,0,0,0,1,0,1,1,India
652,Hotel,836.0,room,2,0,0,0,0,0,0,1,0,1,1,India
653,Hotel,800.0,entire_home,4,1,0,0,0,0,0,1,0,1,1,India
654,Hotel,3570.0,room,3,1,0,0,0,0,0,1,0,0,0,India
655,Hotel,2245.0,room,2,1,0,0,0,0,0,1,0,1,1,India
656,Hotel,1889.0,room,4,0,0,0,0,0,0,1,0,0,0,India
657,Hotel,2924.0,room,3,0,0,0,0,0,0,1,0,1,0,India
658,Hotel,945.0,room,4,0,0,0,0,0,0,1,0,1,1,India
659,Apartment,1250.0,room,4,0,1,1,0,0,0,1,0,0,1,India
660,Hotel,1000.0,room,4,0,0,0,0,0,0,0,0,1,1,India
661,Hotel,800.0,room,4,1,1,0,0,0,0,0,0,0,1,India
662,Hotel,3114.0,room,4,1,1,0,0,1,0,1,0,0,1,India
663,Hotel,1718.0,room,4,1,1,0,0,0,0,1,0,0,1,India
664,Homestay,2778.0,room,4,1,0,0,0,0,0,1,0,1,0,India
665,Hotel,623.0,room,2,0,1,0,0,0,1,0,0,0,1,India
666,Hotel,450.0,room,2,0,0,0,0,0,0,0,0,0,1,India
667,Hotel,425.0,room,3,1,0,0,0,0,0,1,0,1,1,India
668,House,1549.0,room,4,1,1,1,0,0,0,1,0,0,1,India
669,Hotel,667.0,room,3,1,0,0,0,0,0,0,0,1,1,India
670,House,383.0,room,3,1,0,0,0,0,0,1,0,1,1,India
671,Hotel,1700.0,room,4,0,0,0,0,0,0,1,0,0,1,India
672,Hotel,608.0,room,2,0,1,0,0,0,0,0,1,0,1,India
673,Hotel,1570.0,room,2,1,1,1,0,0,0,1,0,0,1,India
674,Hotel,5667.0,room,8,0,1,0,0,0,0,0,0,0,0,India
675,Hotel,1043.0,room,4,1,1,0,0,0,0,1,0,1,1,India
676,Hotel,1844.0,room,4,0,1,0,0,0,0,0,0,1,1,India
677,Hotel,626.0,room,4,0,0,0,0,0,0,0,0,0,1,India
678,Hotel,876.0,room,2,0,0,0,0,0,0,0,0,1,1,India
679,Hotel,334.0,room,3,0,1,0,0,0,0,1,0,1,1,India
680,Hotel,1569.0,room,3,0,0,0,0,0,0,0,0,0,1,India
681,Hotel,1477.0,room,4,1,1,0,0,0,0,1,0,0,1,India
682,Hotel,2286.0,room,3,0,0,0,0,0,0,1,0,1,1,India
683,Lodge,367.0,room,4,0,0,0,0,0,0,0,0,0,0,India
684,Hotel,650.0,room,4,1,1,0,0,0,0,1,0,1,1,India
685,Hotel,916.0,room,2,1,0,0,0,0,0,0,0,0,1,India
686,House,473.0,room,4,1,1,0,0,0,0,1,0,0,1,India
687,Hotel,888.0,entire_home,4,0,1,0,0,0,0,0,0,0,1,India
688,Hotel,2360.0,room,3,1,0,0,0,0,0,1,0,1,1,India
689,Hotel,955.0,room,4,0,0,1,0,0,1,0,0,1,1,India
690,Hotel,1152.0,room,3,1,1,0,0,0,0,0,0,0,1,India
691,Hotel,1814.0,room,4,0,0,0,0,0,0,1,0,1,1,India
692,Hotel,6223.0,room,4,1,0,0,0,0,0,1,0,0,1,India
693,Hotel,1156.0,room,4,0,1,0,0,0,0,0,0,0,1,India
694,Hotel,534.0,room,2,1,0,0,0,0,0,0,0,0,1,India
695,Hotel,1586.0,room,2,1,1,1,0,0,0,0,0,1,1,India
696,Resort,32620.0,room,8,0,0,0,0,0,0,1,0,1,0,India
697,Hotel,2025.0,room,2,1,1,1,0,0,0,1,0,1,1,India
698,Hotel,517.0,room,3,0,1,1,0,0,0,0,0,0,1,India
699,Resort,3670.0,room,3,0,0,0,0,0,0,1,0,1,0,India
700,Hotel,1273.0,room,4,0,0,0,0,0,0,0,0,1,0,India
701,House,2906.0,entire_home,4,1,1,0,0,0,0,1,1,0,0,India
702,Hotel,1667.0,room,3,1,0,0,0,0,0,1,0,0,1,India
703,Hotel,445.0,room,2,0,0,0,0,0,0,0,0,1,1,India
704,House,200.0,room,4,0,0,0,0,0,0,0,0,1,0,India
705,Hotel,1690.0,room,3,0,0,0,0,0,0,1,0,1,1,India
706,Hotel,1563.0,room,4,1,1,1,0,0,0,0,0,0,1,India
707,Hotel,1302.0,room,2,0,1,0,0,0,1,1,0,0,1,India
708,Hotel,1334.0,room,4,0,0,0,0,0,0,0,0,0,0,India
709,Hotel,950.0,room,4,0,1,0,0,0,1,0,0,0,1,India
710,Hotel,3112.0,room,4,1,0,0,0,1,0,1,0,1,0,India
711,Hotel,1800.0,entire_home,3,1,0,0,0,0,0,0,0,1,0,India
712,Hotel,889.0,room,2,0,0,0,0,0,0,0,0,1,1,India
713,House,237.0,room,2,1,1,0,0,0,0,0,0,0,1,India
714,Hotel,945.0,room,4,1,1,0,0,0,0,0,0,1,1,India
715,Homestay,473.0,room,1,0,0,0,0,0,0,1,0,1,0,India
716,Hotel,1334.0,room,4,0,1,0,0,0,0,1,0,1,1,India
717,Hotel,2770.0,room,4,1,1,0,0,0,1,0,0,0,1,India
718,Hotel,3465.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,India
719,Hotel,9243.0,room,4,0,0,0,0,0,0,1,0,1,0,India
720,Hotel,3788.0,room,4,0,1,0,0,0,0,1,0,1,1,India
721,Hotel,420.0,room,3,0,0,0,0,0,0,0,0,1,1,India
722,Hotel,2760.0,room,3,0,0,0,0,0,0,1,0,1,1,India
723,Hotel,2804.0,room,3,0,0,0,0,0,0,1,0,1,0,India
724,Hotel,1145.0,room,3,1,1,0,0,0,0,1,0,0,1,India
725,Hotel,250.0,entire_home,7,0,0,0,0,0,0,0,0,1,1,India
726,Hotel,6809.0,room,3,1,0,0,0,0,0,1,0,1,0,India
727,Hotel,5895.0,room,3,0,1,0,0,0,0,1,0,0,1,India
728,Hotel,1210.0,room,4,0,0,0,0,0,0,0,0,1,1,India
729,Lodge,1617.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,India
730,Hotel,1138.0,room,4,0,1,1,0,0,0,1,0,0,1,India
731,Hotel,7655.0,room,4,1,1,0,0,0,0,1,0,1,0,India
732,Lodge,405.0,room,2,1,1,0,0,0,0,0,0,0,1,India
733,Hotel,1733.0,room,4,0,0,0,0,0,0,0,0,1,1,India
734,Hotel,712.0,room,4,0,0,0,0,0,0,1,0,1,1,India
735,House,332.0,room,1,1,0,0,0,0,0,1,0,1,0,India
